id,announcement_id,exchange,ticker,published_at,doc_type,issuer_price_sensitive_flag,label_materiality,label_categories,label_evidence_span,label_rationale,slice_tag,difficulty,labelled_at,labeller,pass_number
79,07bf55feb6a09d32b5b26c12bb4d763e49e7c16769d70294458d2d5dd33e6eee,EDGAR,JPM,2026-07-27T15:16:15+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
80,ba239ee504d01b2648da1df055f34c4f52965382968c6e8c73112efa11723c77,EDGAR,JPM,2026-07-27T15:14:33+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
81,f8be1b447f239527848c80c12da48a9330443e810c53fef050ec08f12955d2ef,EDGAR,JPM,2026-07-27T15:13:01+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
82,a2125c6523bd75694d683d7e8075426952b64e562f51f0728e220fae217137db,EDGAR,INTC,2026-07-24T20:20:45+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
83,ce954aa4711abfcd6567964e436fd62a07ec1805bb422058e2e4eb4df7e98d45,EDGAR,INTC,2026-07-24T20:19:26+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
84,4271644f0f3fd4d4968a0444dda7924014bb4458341c3bf988b9c7ed69fca761,EDGAR,INTC,2026-07-23T22:54:06+00:00,regulatory,,insufficient_info,regulatory,notice is hereby provided that Intel Corporation has made disclosure pursuant to those provisions in its Quarterly Report on Form 10-Q,The notice points to an Iran-related 10-Q disclosure but does not include the underlying activity or magnitude.,ambiguous,hard,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
85,00ecb5dbe092d641e025149920d3439e2de69e2fe2bd68559563df4671c6b6b5,EDGAR,INTC,2026-07-23T22:44:23+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
86,dca7b9ecbbc259de6977a1d67c00670dcfc82c5f5c2f5cb1ea7301d200119c26,EDGAR,JNJ,2026-07-23T16:04:19+00:00,earnings_result,,insufficient_info,earnings_result,,"The canonical 60,000-character body is truncated inside inline-XBRL metadata before readable filing text appears.",ambiguous,hard,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
87,192c0dc15c31bfa3eaa96b0659517ac76e52d6fdfa085c401c94b6f42af20898,EDGAR,GOOGL,2026-07-23T01:20:31+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
88,f7679aad2d04b5f19fa8b63b11b44c7f262b1d2910d81b22cad0284f0dd34d2a,EDGAR,GOOGL,2026-07-23T01:15:54+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
89,be5adeb617c1c75b5a315ab8a8a5958dfbc6b32bc1a80011102766de6ea4d0b8,EDGAR,TSLA,2026-07-23T01:02:31+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
90,59419438db05c325da00edcee9c57cca5f3d7a2bc9b62cadc70345d44def0553,EDGAR,BAC,2026-07-22T17:29:32+00:00,director_dealing,,immaterial,director_dealing,INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
91,ff53a5bddc443b06da002018b56e1c4d8274ea6914e0a3f385db58ba8fe779e6,EDGAR,T,2026-07-22T16:07:05+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
92,f6cf739ddfb8f514112c9e066b21f3c3d79dc4f426a4ddb400639ffd7649b897,EDGAR,MSFT,2026-07-22T10:59:22+00:00,governance_change,,immaterial,governance_change,This is not a solicitation of authority to vote your proxy,"This is third-party exempt-solicitation advocacy, not a binding vote result or issuer action.",hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
93,6e5a601558599dabd64ec7b52fa8970b5bcffe1fdc302266b5a86dd2880a88ee,EDGAR,NFLX,2026-07-21T21:20:35+00:00,capital_raise,,material,capital_raise,"$1,000,000,000 5.250% Senior Notes due August 15, 2036",Netflix priced a $1 billion benchmark senior-note offering; the financing is material to capital structure.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
94,30b2bdefa2585bf62c2e8f95c05da1759da8871bb5da08da24867fde8113bbc2,EDGAR,JPM,2026-07-21T20:15:29+00:00,director_dealing,,immaterial,director_dealing,NOTICE OF PROPOSED SALE OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
95,d27a5e898455c220beba4a4864bf40188e7313a063c50b80f8b03de86fbc08bc,EDGAR,NVDA,2026-07-20T21:00:07+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
96,35589be6518b88acc043138385d9e2c16aa99dfc32f6ec60df0532f3eea0a713,EDGAR,META,2026-07-20T20:03:52+00:00,director_dealing,,immaterial,director_dealing,NOTICE OF PROPOSED SALE OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
97,5f621b8b91c0843d017fe4f0560e0db9333273b78d0343203399364aee65fc72,EDGAR,NFLX,2026-07-17T20:02:51+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
98,d45f8b0983f6d8a8255e69e333be65296d04e76de805d0bdd7adde205f3fa3bd,EDGAR,WMT,2026-07-16T21:18:58+00:00,admin,,immaterial,admin,11-K,Routine employee-plan annual report; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
99,2dfaa89bb44a5521b3145e25a48ed3562becc169ad290e939271055488b03613,EDGAR,WMT,2026-07-16T21:17:35+00:00,admin,,immaterial,admin,EmployeeBenefitPlanEmployerCommonStockMember,Routine employee-plan annual report; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
100,92470d3fa924e488b339ee431135c478ded317df6061f20b881c5e5ef23a8794,EDGAR,JPM,2026-07-16T20:16:06+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
101,35ff3628bb5f937a9d2c358cfc2d8b37599e62ac04be7a4c39638c3f78390280,EDGAR,JPM,2026-07-16T20:12:33+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
102,0e5501d3bbe540a890994e72201d3239bb36d3da0267d512b2c5cccd01dd662b,EDGAR,JPM,2026-07-16T20:07:25+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
103,159c93cea2a1cf2e998681e52688e26f2f335cff44a1e76d57d15daca3e5db93,EDGAR,JPM,2026-07-16T20:04:41+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
104,9a7fb397282e07934549eb351c7e4dbefaf2333dd679fd88e74b613776047111,EDGAR,JPM,2026-07-16T20:01:38+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
105,41c3f1a2f1ebc77da6cdf80567713399281a0e19c02ce73366c1c13084d65190,EDGAR,JPM,2026-07-16T19:56:33+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
106,df6c7e16a15acc8b3d0015aaaed9ea6b8aa5bd5ce17395ef1504b6656022ad68,EDGAR,JPM,2026-07-16T19:53:31+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
107,d336bb711e5119471a5ab6fd577bec54239f1cb056dfb12b1a8eed3beee574e3,EDGAR,JPM,2026-07-16T18:30:33+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
108,fe097d8703d9b06ac7c45710b2608570e7aa044a80d55e3192a50c94006cf4d3,EDGAR,JPM,2026-07-16T18:26:26+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
109,6c4d22bab2dfbd29e7e607611d38b6635d97d62b20a6d4920acc1e76e4186255,EDGAR,JPM,2026-07-16T18:08:57+00:00,governance_change,,immaterial,governance_change,SCHEDULE 13G,Passive beneficial-ownership filing; the text shows no control change material to the covered company.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
110,05a01132bde8d443ef8cc2695e5e14fcbc611ae8624ffeaa1ac0469b304995db,EDGAR,NVDA,2026-07-15T21:03:12+00:00,director_dealing,,immaterial,director_dealing,INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
111,733ad3208484b5ec9b5b9213adbf9bc8bbea7b409b042f64ecbd04255234bb06,EDGAR,META,2026-07-14T21:11:46+00:00,director_dealing,,immaterial,director_dealing,NOTICE OF PROPOSED SALE OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
112,d206ba5944f1eec4c1610a12ab0f80e1b27cc4c9bf431a022259ff42b540a126,EDGAR,CSCO,2026-07-13T20:22:13+00:00,regulatory,,immaterial,admin,FORM 13F,Routine institutional holdings report; the rubric treats 13F-HR as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
113,83d1bc7f60db646ada1c5cacf195cbca08df7047541e7a1ce587d93c9cb4e276,EDGAR,BAC,2026-07-10T18:28:05+00:00,director_dealing,,immaterial,director_dealing,INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
114,6cb94363a1ed38fdd28e8c8c8e17a596627558340967ab48a23f13dd03918ad5,EDGAR,PG,2026-07-10T14:29:28+00:00,director_dealing,,immaterial,director_dealing,INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
115,d974f0e2263c1f42274062ae16c8d8e7b46c059301454264f860c70b2d36612f,EDGAR,PG,2026-07-10T11:14:54+00:00,director_dealing,,immaterial,director_dealing,INITIAL STATEMENT OF BENEFICIAL OWNERSHIP OF SECURITIES,Routine insider ownership or trade filing; the disclosed transaction does not materially change control or float.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
116,1c9b366560f0c74dfcf85cc0e706dbcdcab93742b65b2d0da1710f4b69fab4b3,EDGAR,CSCO,2026-07-09T21:00:44+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
117,00cf68b189a0f79e98c24119fe0807a64cf4a71e0a708ac6983f5249a0af30a2,EDGAR,AMZN,2026-07-08T20:09:26+00:00,capital_raise,,material,capital_raise,"Amazon.com, Inc. is offering $750,000,000 of our floating rate notes due 2029","Amazon priced a multi-tranche $25 billion benchmark debt offering, a material financing event.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
118,00f4c58e455600adf365c3437db4c070cf6db09a2efbf34fb20cb98fc1355881,EDGAR,JPM,2026-07-07T22:16:07+00:00,capital_raise,,immaterial,capital_raise,424B8,Continuous retail structured-note supplement; the rubric treats each issuance as de minimis.,hard_negative,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
119,1464faa8e870557b7338417e2b5e120b1c88029f4e8546fc168a317cbb0a34ab,EDGAR,AMZN,2026-07-07T11:44:21+00:00,capital_raise,,insufficient_info,capital_raise,PRELIMINARY PROSPECTUS SUPPLEMENT (subject to completion),"The preliminary supplement leaves all offering sizes and rates blank, so the text cannot establish magnitude.",ambiguous,hard,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
120,73f453071d32d4e9a7101b76de141bd92593fb728b8bffde56f1696516b449b6,EDGAR,MSFT,2026-07-02T12:31:40+00:00,governance_change,,immaterial,governance_change,This is not a solicitation of authority to vote your proxy,"This is a third-party shareholder-proposal campaign, not a completed issuer action or binding outcome.",hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
121,5b78950ad1b8d4cdcc750735a04e12a2dc22a22fb23c61bb8d69ddfe2c9554e0,EDGAR,NBIX,2026-07-31T20:10:37+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
122,6e12b7101b9584f8b16d20da69fa5682694345d96b7a35bc17c7f6cfc557a682,EDGAR,NBIX,2026-07-31T20:05:13+00:00,operational_incident,,immaterial,m_and_a;admin,This Amendment No. 1 is filed to (i) update the information in Item 9.01(a) of the Original Report to include the audited consolidated financial statements of Soleno,The amendment supplies required acquired-company financial statements after the merger was already completed.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
123,43a42d9b365f5f10bda3d3dc94279c5cdc17c078928b9554b826160df43e0e68,EDGAR,IONS,2026-07-31T17:57:52+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
124,5ce8ec0094a1998107727e0ba3273883619db6464fa29b59bc431165150b420a,EDGAR,NBIX,2026-07-31T01:22:20+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
125,8e62bf99c30e855ada87a5a0bfd13c201af907b0d814bcfd14532c6c8e46c07f,EDGAR,NBIX,2026-07-30T20:02:28+00:00,operational_incident,,material,earnings_result,"announced its financial results for the second quarter ended June 30, 2026.","Neurocrine released second-quarter financial results, a core analyst briefing item.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
126,2bd6d1dc368e13c4e3714c5768184801a7b43621edec079539b66a0d7ee0d418,EDGAR,DECK,2026-07-30T17:01:57+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
127,10ba3635868c3990977d0c209d8ce7f5e10541b6ca83873ae4e08e495c4163c1,EDGAR,CROX,2026-07-30T16:24:26+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
128,93bdf96d40c7502ae3dbf3edea50be99aa6558ffdccfe1094839f666ab63dc32,EDGAR,HII,2026-07-30T15:51:22+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
129,0f2e68736018ba325daea2352a9c472710234d164f2b6f256fe735e2ff9cefab,EDGAR,HII,2026-07-30T11:23:32+00:00,operational_incident,,material,earnings_result,"issued a press release announcing its financial results for the quarter ended June 30, 2026.",HII released quarterly financial results; the Item 2.02 release is material under the rubric.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
130,b64af9ad8a3ae72ff262d80f1a0b7ad258e7ed6a6a6b6f35eeab718d5fbe2c01,EDGAR,CROX,2026-07-30T11:02:49+00:00,operational_incident,,material,earnings_result;operational_incident,authorized the increase of the Company’s existing common stock repurchase authorization by $1.5 billion.,"Crocs released results and increased its repurchase authorization by $1.5 billion, both relevant before the open.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
131,faf1d60bfd403e624240aa92c9517c7ffbf13f58990f21ccd2258f087ef5e09d,EDGAR,IONS,2026-07-29T21:05:57+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
132,7e5cc1ee7c1fa3cfaf3a181f8d2a91d2e05100a5ece44b4bf5b3297d9e4132a3,EDGAR,IONS,2026-07-29T11:31:02+00:00,operational_incident,,material,earnings_result,"Company’s financial results for the quarter ended June 30, 2026.",Ionis released quarterly financial results; the Item 2.02 announcement is material.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
133,53664f869283d7365f4afbfefee400a3484aae4aa1f469f87aaf8eb468028528,EDGAR,ALKS,2026-07-28T20:55:08+00:00,capital_raise,,immaterial,admin,S-8,Routine employee-plan registration; the rubric treats this form as administrative.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
134,d8aaba8a3d0fd8cde45d901ff06e0fadff5b5ea2f6f3d7f9973c0ab7d0b47715,EDGAR,INCY,2026-07-28T20:02:09+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
135,a5df007b781a00fc87400da0b863f321be666716bff9c1743b6b56338fca1967,EDGAR,TXT,2026-07-28T16:29:45+00:00,earnings_result,,immaterial,earnings_result,Form 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
136,5bda5bc4e51f362a437aab72ca24acbb0bf9f366529c40245220a28465febac7,EDGAR,ALKS,2026-07-28T13:22:26+00:00,earnings_result,,immaterial,earnings_result,FORM 10-Q,The periodic report followed an earlier results-release 8-K and does not itself announce a new results event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
137,45641dd313c9c016297a17d9c3d8b449e7e1af9fe85135bbfa08218d86d11b4c,EDGAR,ALKS,2026-07-28T11:05:18+00:00,operational_incident,,material,earnings_result;guidance_change,"announced financial results for the three and six months ended June 30, 2026 and updated certain financial expectations for the year ending December 31, 2026.","Alkermes released results and updated full-year financial expectations, both morning-brief items.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
138,3623a6cdc5a01b24c45cb0b6d2593c49a5084233a8e24786f087c43963b18e60,EDGAR,INCY,2026-07-28T11:02:34+00:00,operational_incident,,material,earnings_result,"issued a press release announcing financial results for its second fiscal quarter ended June 30, 2026.",Incyte released second-quarter results; the Item 2.02 release is material.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
139,9522c6a4340bb84d2e0967133a8cd78a920357c58ae4c593c7f50132fce2f62d,EDGAR,KO,2026-07-28T10:58:13+00:00,operational_incident,,material,earnings_result,reporting the company’s financial results for the second quarter 2026.,"Coca-Cola released second-quarter results, a core morning-brief item.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
140,daeae16688dbcae1524e7f2a4004c6f8319f2ce63f3af1444ba671014f6bc383,EDGAR,TXT,2026-07-28T10:34:22+00:00,operational_incident,,material,earnings_result,"issued a press release announcing its financial results for the fiscal quarter ended July 4, 2026.",Textron released quarterly results; the Item 2.02 announcement is material.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
141,8088ae6ab544223efa5b6938d2e24f033408a4064412fa22df5f1a631d5f6cf1,EDGAR,JNJ,2026-07-27T20:15:31+00:00,operational_incident,,material,operational_incident,"The agreement calls for per claim payments, with a $5.5 billion commitment by the Company",A proposed $5.5 billion resolution of ovarian-talc litigation materially changes legal and cash-flow risk.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
142,3e37ceef5941e627456db954ba538753d5b8837703b7e70f70d60afdf0c8c499,EDGAR,DECK,2026-07-24T20:19:15+00:00,admin,,insufficient_info,admin,,"The canonical body contains raw PDF bytes and no readable filing text, so the eval input cannot establish its substantive content.",ambiguous,hard,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
143,d4f655c5064ecbf4eb72ebca96cb6907e7efec1168aeb156a4c8cea7ff40732e,EDGAR,DECK,2026-07-24T20:16:52+00:00,governance_change,,insufficient_info,admin,,The canonical filing text contains only a proxy cover page and does not include the additional material's subject.,ambiguous,hard,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
144,522c45de7757bf63eb610a63cc5def863887dc867015627bbf622f383298f7a6,EDGAR,DECK,2026-07-24T20:16:11+00:00,governance_change,,immaterial,governance_change,"Our continued focus on refreshment of our Board of Directors (Board) led to the appointment of a new Board Chair, the election of a new independent director",The annual proxy recounts routine board refresh and meeting matters rather than announcing a new material event.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
145,12b0142fac957bcb2d0a76b9a8e892a30489ca46c38a1bce94bb3f49f973496c,EDGAR,BAC,2026-07-24T11:07:02+00:00,operational_incident,,material,operational_incident,"declared a quarterly cash dividend on the Corporation’s common stock of $0.32 per share, up $0.04 per share from the prior quarter, an increase of 14%.","Bank of America raised its quarterly common dividend 14%, a material capital-return change.",hard_positive,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
146,b0b190565e551279075d21d1bac32e69ce14066ccbeb95fd56bf84925c8164b8,EDGAR,JAZZ,2026-07-24T10:16:10+00:00,operational_incident,,immaterial,governance_change,Each of the three nominees for director was elected as follows:,The 8-K reports routine annual-meeting voting with no exceptional outcome highlighted.,clear_immaterial,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
147,3cfdcb81909456d5ffaf5a577c7457db9b9252e4af31b03ba5c04bc081f0fe95,EDGAR,JPM,2026-07-23T20:15:21+00:00,operational_incident,,material,capital_raise,"On July 23, 2026, JPMorgan Chase & Co. closed public offerings of (i) $500,000,000 aggregate principal amount of Floating Rate Notes due 2030","JPMorgan closed $9 billion of senior and subordinated notes, a benchmark-scale funding event.",hard_positive,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
148,05ad61554233cf5838ab816de2049f34a94319c74de9c62adfe445ee07c32fcd,EDGAR,JPM,2026-07-23T20:15:21+00:00,operational_incident,,immaterial,governance_change,"to provide that a Lead Independent Director, if any, shall be appointed by the non-management directors.",The bylaw amendment only changes how a lead independent director may be appointed; no control change occurred.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
149,3b733015fdc6557555ea6e78a8e760d99f78376d1b057e9172d112c19f96ddf9,EDGAR,INTC,2026-07-23T20:09:00+00:00,operational_incident,,material,earnings_result;guidance_change,"issued a press release announcing the financial results of its second quarter ended June 27, 2026 and forward-looking statements relating to its third quarter of 2026.","Intel released quarterly results and third-quarter outlook, both material to an analyst briefing.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
150,bdbb3e13c309aa7a1864be25d28a0cf6eacd898f4135468151f458cbb36b826f,EDGAR,DECK,2026-07-23T20:07:23+00:00,operational_incident,,material,earnings_result;guidance_change,"issued a press release announcing its financial results for the three months ended June 30, 2026, and updating its financial outlook for the fiscal year ending March 31, 2027.",Deckers released quarterly results and updated its fiscal-year outlook.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
151,30cfbec548a436b644f052918cdd74b6400532703d3fd050ffec055aa3d568fd,EDGAR,NFLX,2026-07-22T21:20:20+00:00,operational_incident,,immaterial,capital_raise,completed a registered public offering of $1 billion in principal amount of 5.250% senior unsecured notes due 2036,"The 8-K records closing of the $1 billion notes already priced in the prior-day 424B5, with no changed terms.",hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
152,3b3ee6c85b7b5a92a10ed8503b5c659c0153e76d450041c0f4b54c686a9854b9,EDGAR,FIVE,2026-07-22T21:19:51+00:00,operational_incident,,immaterial,operational_incident,"the Company does not believe the incident has had, or is reasonably likely to have, a material impact on the Company’s business strategy, operations, financial condition, or results of operations.",The cyber incident was contained to one employee environment and the company says no material impact is likely.,hard_negative,medium,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
153,ab1166af29c0a67f8ca2827de3063221ee3e8ae5d1049c6422d4652e2d9a1986,EDGAR,TSLA,2026-07-22T20:35:52+00:00,operational_incident,,material,earnings_result,"released its financial results for the quarter ended June 30, 2026",Tesla released quarterly financial results; the Item 2.02 announcement is material.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
154,eb9edc74c7d27b953a8b010a9bd9e80a66ee355cce37a314881c2ef969314e06,EDGAR,GOOGL,2026-07-22T20:01:36+00:00,operational_incident,,material,earnings_result,"issuing a press release and holding a conference call regarding its financial results for the quarter ended June 30, 2026.","Alphabet released quarterly results, a core morning-brief item.",clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
155,772071bd7614a7b2c5d56ef98f369b36c84680618135ace9da243613c324e918,EDGAR,T,2026-07-22T06:33:17+00:00,operational_incident,,material,earnings_result,"Press release dated July 22, 2026 reporting financial results for the second quarter ended June 30, 2026.",AT&T released second-quarter financial results; the Item 2.02 release is material.,clear_material,easy,2026-08-02T09:32:32.005629+00:00,JoshuAI,1
